versioned_name,base_name,version,status,bucket,category,relevance_score,group_name,title,abstract,datatracker_url,date_seen,error
draft-herdes-idr-otc-rs-verification-01,draft-herdes-idr-otc-rs-verification,1,new-draft,ignored_after_review,ignored_after_review,0,none,Strict Only to Customer (OTC) Verification on Route Server Sessions,"RFC 9234 specifies how an AS receiving a route from a lateral Peer
   can check if a route was leaked, but doesn't specify any checks for
   routes received from a Route Server (RS).  This makes the quality of
   filtering dependent on whether the RS implements RFC 9234.

   This document updates RFC 9234 by adding a complementary ingress
   check by an RS-Client.",https://datatracker.ietf.org/doc/draft-herdes-idr-otc-rs-verification/,2026-09-24,
draft-holmgren-at-repository-03,draft-holmgren-at-repository,3,new-draft,ignored_after_review,ignored_after_review,0,none,Authenticated Transfer: Repository and Synchronization,"This document specifies a repository data structure and
   synchronization mechanisms for public data as part of the
   Authenticated Transfer Protocol (ATP).  It describes encoding formats
   for both individual data records and entire repositories.  The
   repository data structure is content-addressable and
   cryptographically authenticated.  For synchronization, it specifies
   both a low-latency streaming protocol over WebSocket, and a full-
   repository fetch mechanism over HTTP.",https://datatracker.ietf.org/doc/draft-holmgren-at-repository/,2026-09-24,
draft-housley-asn1-layman-guide-02,draft-housley-asn1-layman-guide,2,new-draft,ignored_after_review,ignored_after_review,0,none,"A Layman's Guide to a Subset of ASN.1, BER, and DER","This note gives a layman's introduction to a subset of the Abstract
   Syntax Notation One (ASN.1), Basic Encoding Rules (BER), and
   Distinguished Encoding Rules (DER).  The purpose of this note is to
   provide background material sufficient for understanding and
   implementing standards that make use of ASN.1.

   This memo is not an IETF standard, and has not been shown to have
   IETF community consensus.  This memo offers tutorial information.",https://datatracker.ietf.org/doc/draft-housley-asn1-layman-guide/,2026-09-24,
draft-ietf-acme-dns-persist-02,draft-ietf-acme-dns-persist,2,new-draft,adjacent_watchlist,adjacent_watchlist,3,acme,Automated Certificate Management Environment (ACME) Challenge for Persistent DNS TXT Record Validation,"This document specifies ""dns-persist-01"", a new validation method for
   the Automated Certificate Management Environment (ACME) protocol.
   This method allows a Certification Authority (CA) to verify control
   over a domain by confirming the presence of a persistent DNS TXT
   record containing CA and account identification information.  This
   method is particularly suited for environments where traditional
   challenge methods are impractical, such as multi-tenant hosting
   platforms, enterprise DNS environments, and IoT deployments.  The
   validation method is designed with a strong focus on security and
   robustness, incorporating widely adopted industry best practices for
   persistent domain control validation.  This design aims to make it
   suitable for Certification Authorities operating under various policy
   environments, including those that align with the CA/Browser Forum
   Baseline Requirements.",https://datatracker.ietf.org/doc/draft-ietf-acme-dns-persist/,2026-09-24,
draft-ietf-avtcore-rtp-jpegxs-3ed-08,draft-ietf-avtcore-rtp-jpegxs-3ed,8,new-draft,ignored_after_review,ignored_after_review,0,avtcore,RTP Payload Format for ISO/IEC 21122 (JPEG XS),"This document specifies a Real-Time Transport Protocol (RTP) payload
   format for transport of a video signal encoded with JPEG XS (ISO/IEC
   21122).  JPEG XS is a low-latency and low-complexity video coding
   system.  Employing this format allows achieving encoding-decoding
   latencies confined to a fraction of a video frame.

   This document revises RFC 9134 to incorporate support for new
   features introduced in the third edition of JPEG XS.  Most notably,
   it contains the necessary provisions to support the TDC coding mode.
   This document obsoletes RFC 9134; however, the revised payload format
   is designed to ensure that existing conforming implementations of RFC
   9134 remain valid under the updated specification.  Additionally,
   this document consolidates the errata of RFC 9134 and includes
   improvements and clarifications for implementers and users.",https://datatracker.ietf.org/doc/draft-ietf-avtcore-rtp-jpegxs-3ed/,2026-09-24,
draft-ietf-avtcore-rtp-vdmc-04,draft-ietf-avtcore-rtp-vdmc,4,new-draft,ignored_after_review,ignored_after_review,0,avtcore,RTP Payload Format for V-DMC,"This memo outlines RTP payload formats for the Video-based Dynamic
   Mesh Coding (V-DMC), which comprises several types of components,
   such as a basemesh, AC-based displacements, 2D representations of
   attributes, and an atlas.  This document focuses on describing the
   basemesh and displacement, while the RTP payload formats for the
   atlas and attributes are addressed in other documents.  The RTP
   payload header formats enable the packetization of a basemesh or
   displacement Network Abstraction Layer (NAL) unit in an RTP packet
   payload as well as fragmentation of a NAL unit into multiple RTP
   packets.",https://datatracker.ietf.org/doc/draft-ietf-avtcore-rtp-vdmc/,2026-09-24,
draft-ietf-bier-lsr-non-mpls-extensions-05,draft-ietf-bier-lsr-non-mpls-extensions,5,new-draft,ignored_after_review,ignored_after_review,0,bier,LSR Extensions for BIER non-MPLS Encapsulation,"Bit Index Explicit Replication (BIER) is an architecture that
   provides multicast forwarding through a ""BIER domain"" without
   requiring intermediate routers to maintain multicast related per-flow
   state.  BIER can be supported in MPLS and non-MPLS networks.

   This document updates RFC8296 and specifies the required extensions
   to the IS-IS, OSPFv2 and OSPFv3 protocols for supporting BIER in non-
   MPLS networks using BIER non-MPLS encapsulation.",https://datatracker.ietf.org/doc/draft-ietf-bier-lsr-non-mpls-extensions/,2026-09-24,
draft-ietf-bier-ping-29,draft-ietf-bier-ping,29,new-draft,ignored_after_review,ignored_after_review,0,bier,Bit Index Explicit Replication (BIER) Ping and Trace,"Bit Index Explicit Replication (BIER) is a multicast forwarding
   architecture designed to simplify and optimize multicast delivery.

   This document specifies the mechanism and basic BIER OAM packet
   format that can be used to perform failure detection and isolation on
   the BIER data plane without any dependency on other layers, like the
   IP layer.",https://datatracker.ietf.org/doc/draft-ietf-bier-ping/,2026-09-24,
draft-ietf-bmwg-sr-bench-meth-09,draft-ietf-bmwg-sr-bench-meth,9,new-draft,ignored_after_review,ignored_after_review,0,bmwg,Benchmarking Methodology for Segment Routing (SR) Forwarding,"This document defines a methodology for benchmarking Segment Routing
   (SR) forwarding performance for Segment Routing over IPv6 (SRv6) and
   MPLS (SR-MPLS).",https://datatracker.ietf.org/doc/draft-ietf-bmwg-sr-bench-meth/,2026-09-24,
draft-ietf-calext-icalendar-jscalendar-extensions-08,draft-ietf-calext-icalendar-jscalendar-extensions,8,new-draft,ignored_after_review,ignored_after_review,0,calext,iCalendar Format Extensions for JSCalendar,"This document defines a set of new elements for iCalendar and extends
   the use of existing ones.  Their main purpose is to extend the
   semantics of iCalendar with elements defined in JSCalendar, but the
   new definitions also aim to be useful within just the iCalendar
   format.  This document updates RFC 5545 (""iCalendar"") and its
   extension documents RFC 7986 and RFC 9073.",https://datatracker.ietf.org/doc/draft-ietf-calext-icalendar-jscalendar-extensions/,2026-09-24,
draft-ietf-cats-data-model-00,draft-ietf-cats-data-model,0,new-draft,adjacent_watchlist,adjacent_watchlist,3,cats,Data Model for Computing-Aware Traffic Steering (CATS),"This document defines a YANG data model for the management of
   Computing-Aware Traffic Steering (CATS) systems.",https://datatracker.ietf.org/doc/draft-ietf-cats-data-model/,2026-09-24,
draft-ietf-ccamp-flexe-yang-cm-11,draft-ietf-ccamp-flexe-yang-cm,11,new-draft,adjacent_watchlist,adjacent_watchlist,3,ccamp,YANG Data Model for FlexE Management,"This document defines a service provider targeted YANG data model for
   the configuration and management of a Flex Ethernet (FlexE) network,
   including FlexE group and FlexE client.",https://datatracker.ietf.org/doc/draft-ietf-ccamp-flexe-yang-cm/,2026-09-24,
draft-ietf-cose-cbor-encoded-cert-21,draft-ietf-cose-cbor-encoded-cert,21,new-draft,monitor,verifiable_claims,6,cose,CBOR Encoded X.509 Certificates (C509 Certificates),"This document specifies a CBOR encoding of X.509 certificates.  The
   resulting certificates are called C509 certificates.  The CBOR
   encoding supports a large subset of RFC 5280 and common certificate
   profiles, and it is extensible.

   Two types of C509 certificates are defined.  One type is an
   invertible CBOR re-encoding of DER-encoded X.509 certificates with
   the signature field copied from the DER encoding.  The other type is
   identical except that the signature is computed over the CBOR
   encoding instead of the DER encoding, thereby avoiding the use of
   ASN.1.  Both types of certificates have the same semantics as X.509
   while providing comparable size reduction.

   This document also specifies CBOR-encoded data structures for
   certification requests and certification request templates, new COSE
   headers, as well as a TLS certificate type and a file format for
   C509.  This document updates RFC 6698 by extending the TLSA selectors
   registry to include C509 certificates.",https://datatracker.ietf.org/doc/draft-ietf-cose-cbor-encoded-cert/,2026-09-24,
draft-ietf-dnsop-delext-11,draft-ietf-dnsop-delext,11,new-draft,adjacent_watchlist,ignored_after_review,2,dnsop,DNS Protocol Modifications for Delegation Extensions,"The Domain Name System (DNS) protocol permits Delegation Signer (DS)
   records at delegation points.  This document specifies modifications
   to the DNS protocol to permit a range of Resource Record types at
   delegation points.  These modifications are designed to maintain
   compatibility with existing DNS resolution mechanisms and provide a
   secure method for processing these records at delegation points.

   This document updates RFCs 1034, 4035, 6672, 6840, 6895 and 9824.",https://datatracker.ietf.org/doc/draft-ietf-dnsop-delext/,2026-09-24,
draft-ietf-dtn-eid-pattern-11,draft-ietf-dtn-eid-pattern,11,new-draft,adjacent_watchlist,verifiable_claims,3,dtn,Bundle Protocol Endpoint ID Patterns,"This document extends the Bundle Protocol Endpoint ID (EID) concept
   into an EID Pattern, which is used to categorize any EID as matching
   a specific pattern or not.  EID Patterns are suitable for expressing
   configuration, for being used on-the-wire by protocols, and for being
   easily understandable by a layperson.  EID Patterns include scheme-
   specific optimizations for expressing set membership and each scheme
   pattern includes text and binary encoding forms; the pattern for the
   ""ipn"" EID scheme being designed to be highly compressible in its
   binary form.

   This document also defines a Public Key Infrastructure Using X.509
   (PKIX) Other Name form to contain an EID Pattern and a handling rule
   to use a pattern to match an EID.  The Other Name form is used to
   update the PKIX profiles of RFC 9174 and [I-D.ietf-dtn-bpsec-cose].",https://datatracker.ietf.org/doc/draft-ietf-dtn-eid-pattern/,2026-09-24,
draft-ietf-ediint-rfc4130bis-03,draft-ietf-ediint-rfc4130bis,3,new-draft,adjacent_watchlist,core_identity,3,ediint,AS2 Specification Modernization,"This document provides an applicability statement (RFC 2026,
   Section 3.2) describing how to securely exchange structured business
   data over HTTP.  Structured business data may be XML; Electronic Data
   Interchange (EDI) in either the American National Standards Committee
   (ANSI) X12 format or the UN Electronic Data Interchange for
   Administration, Commerce, and Transport (UN/EDIFACT) format; or other
   structured data formats.  The data is packaged using standard MIME
   structures.  Authentication and data confidentiality are obtained by
   using Cryptographic Message Syntax with S/MIME security body parts
   (see Section 10.1).  Authenticated acknowledgements make use of
   multipart/signed Message Disposition Notification (MDN) responses to
   the original HTTP message.  This applicability statement is
   informally referred to as ""AS2"" because it is the second
   applicability statement, produced after ""AS1"" (RFC 3335).  This
   document obsoletes RFC 4130 and stands on its own without reference
   to AS1 or SMTP, except where required for IANA registry updates.

   This document also updates IANA registries originally created by RFC
   3335 and RFC 4130.",https://datatracker.ietf.org/doc/draft-ietf-ediint-rfc4130bis/,2026-09-24,
draft-ietf-emu-pqc-eap-tls-02,draft-ietf-emu-pqc-eap-tls,2,new-draft,monitor,core_identity,6,emu,Post-Quantum Enhancements to TLS-Based EAP Methods,"This document specifies the use of post-quantum cryptography in TLS-
   based EAP methods, including the Extensible Authentication Protocol
   with Transport Layer Security (EAP-TLS), EAP Tunneled TLS (EAP-TTLS),
   Protected EAP (PEAP), and EAP Tunnel Method (TEAP).  It also
   addresses challenges related to large certificate sizes and long
   certificate chains, as identified in [RFC9191], and specifies a
   mechanism to reduce TLS handshake size.",https://datatracker.ietf.org/doc/draft-ietf-emu-pqc-eap-tls/,2026-09-24,
draft-ietf-grow-downgrade-bgp-community-01,draft-ietf-grow-downgrade-bgp-community,1,new-draft,ignored_after_review,ignored_after_review,0,grow,The DOWNGRADE BGP Community for Denial-of-Service Attack Mitigation,"This document outlines a method to mitigate Denial of Service (DoS)
   attacks by using a well-known BGP community named ""DOWNGRADE"" as
   signal to neighboring networks to treat traffic destined towards
   ""DOWNGRADE"" tagged IP prefixes with low precedence.  The ""downgrade""
   strategy offers an appealing alternative to Remote Triggered
   Blackhole (RTBH) filtering, because RTBH filtering completes the DoS
   attack and hampers the defender's ability to monitor whether the
   attack is still ongoing.",https://datatracker.ietf.org/doc/draft-ietf-grow-downgrade-bgp-community/,2026-09-24,
draft-ietf-httpbis-connect-tcp-14,draft-ietf-httpbis-connect-tcp,14,new-draft,adjacent_watchlist,adjacent_watchlist,3,httpbis,Template-Driven HTTP CONNECT Proxying for TCP,"TCP proxying using HTTP CONNECT has long been part of the core HTTP
   specification.  However, this proxying functionality has several
   important deficiencies in modern HTTP environments.  This
   specification defines an alternative HTTP proxy service configuration
   for TCP connections.  This configuration is described by a URI
   Template, similar to the CONNECT-UDP and CONNECT-IP protocols.",https://datatracker.ietf.org/doc/draft-ietf-httpbis-connect-tcp/,2026-09-24,
draft-ietf-idr-bgp-bestpath-nh-selection-00,draft-ietf-idr-bgp-bestpath-nh-selection,0,new-draft,ignored_after_review,ignored_after_review,0,idr,BGP best path next-hop selection enhancements,"BGP [RFC4271] has originally been designed to carry IPv4 routing
   information over the Internet.  IP routing being ""hop-by-hop"" in
   nature, NEXT_HOP which purpose is to carry the address of the next
   router to send the IP packet to.  In BGP, the next-hop may not be a
   directly connected router, hence, when evaluating paths, a BGP
   speaker must determine if the next-hop is resolvable and, if so,
   determine the internal cost to reach it.

   The incremental use of tunneling technologies to carry traffic
   between routers (e.g.: GRE, MPLS, SR-MPLS, SRv6...) may violate the
   assumption that the address carried in the NEXT_HOP is representative
   of the actual forwarding next-hop.  These technologies decouple the
   BGP control-plane's view of the next-hop from the data-plane's actual
   forwarding endpoint.  This document describes the problems that arise
   from this decoupling.  These problems include sub-optimal path
   selection, incorrect resolvability tracking of the forwarding path
   leading to traffic drop or misrouting, and others.  This document
   specifies how BGP obtains resolvability, preference, metric, and
   tracking information from resolution of the forwarding path and uses
   those values as inputs to BGP path selection.",https://datatracker.ietf.org/doc/draft-ietf-idr-bgp-bestpath-nh-selection/,2026-09-24,
draft-ietf-idr-performance-routing-07,draft-ietf-idr-performance-routing,7,new-draft,ignored_after_review,ignored_after_review,0,idr,BGP Performance-aware Routing Mechanism,"The current Border Gateway Protocol (BGP) specification does not
   incorporate network performance metrics, such as network latency,
   into its route selection process.  This document outlines a
   performance-aware BGP routing mechanism that integrates network
   latency as a critical criterion for route selection.  This innovative
   approach is particularly beneficial for server providers with a
   global presence, enabling them to offer low-latency network
   connectivity service as a value-added service to their customers.",https://datatracker.ietf.org/doc/draft-ietf-idr-performance-routing/,2026-09-24,
draft-ietf-ippm-stamp-ext-hdr-14,draft-ietf-ippm-stamp-ext-hdr,14,new-draft,ignored_after_review,ignored_after_review,0,ippm,Simple Two-Way Active Measurement Protocol (STAMP) Extensions for Reflecting STAMP Packet IP Headers,"The Simple Two-Way Active Measurement Protocol (STAMP) and its
   optional extensions can be used for Edge-to-Edge (E2E) active
   measurements.  In Situ Operations, Administration, and Maintenance
   (IOAM) data fields can be used for recording and collecting Hop-by-
   Hop (HBH) and E2E operational and telemetry information.  This
   document extends STAMP to reflect IP headers as well as IPv6
   extension headers for HBH and E2E active measurements, for example,
   using the IOAM data fields.

   This document specifies the requirements for IPv6 STAMP in
   unauthenticated mode using UDP zero-checksum, which deviates from the
   integrity requirement in RFC 6936.",https://datatracker.ietf.org/doc/draft-ietf-ippm-stamp-ext-hdr/,2026-09-24,
draft-ietf-lake-pqsuites-01,draft-ietf-lake-pqsuites,1,new-draft,monitor,core_identity,6,lake,Quantum-Resistant Cipher Suites for LAKE,"The Lightweight Authenticated Key Exchange (LAKE) protocol, formerly
   known as Ephemeral Diffie-Hellman over COSE (EDHOC), as originally
   specified in RFC 9528, relies on Elliptic Curve Cryptography (ECC)
   for key exchange and authentication.  This document specifies how the
   LAKE protocol operates in a post-quantum setting by defining new
   cipher suites using quantum-resistant algorithms, such as ML-DSA for
   digital signatures and ML-KEM for key exchange.  This document also
   updates RFC 9528 by changing the name of the protocol from EDHOC to
   LAKE and updating the EDHOC Method Types and Cipher Suites registries
   to add columns indicating, respectively, whether a method requires
   and whether a cipher suite supports Diffie-Hellman or Non-Interactive
   Key Exchange (NIKE) primitives.",https://datatracker.ietf.org/doc/draft-ietf-lake-pqsuites/,2026-09-24,
draft-ietf-lamps-cms-composite-kem-03,draft-ietf-lamps-cms-composite-kem,3,new-draft,adjacent_watchlist,adjacent_watchlist,3,lamps,Composite ML-KEM for use in Cryptographic Message Syntax (CMS),"Composite ML-KEM defines combinations of Module-Lattice-based Key
   Encapsulation Mechanism (ML-KEM) with RSA-OAEP, ECDH, X25519, and
   X448.  This document specifies the conventions for using Composite
   ML-KEM algorithms with the Cryptographic Message Syntax (CMS) using
   the KEMRecipientInfo structure defined in “Using Key Encapsulation
   Mechanism (KEM) Algorithms in the Cryptographic Message Syntax (CMS)”
   (RFC 9629).",https://datatracker.ietf.org/doc/draft-ietf-lamps-cms-composite-kem/,2026-09-24,
draft-ietf-mpls-on-path-telemetry-flag-05,draft-ietf-mpls-on-path-telemetry-flag,5,new-draft,ignored_after_review,ignored_after_review,0,mpls,MPLS On-Path Telemetry Network Action Flag for OAM,"This document describes postcard-based on-path telemetry with packet
   marking (PBT-M) using an MPLS Network Actions (MNA) flag to support
   Operations, Administration, and Maintenance (OAM) in MPLS networks.
   The scheme uses a single flag bit carried in a Flag-Based Network
   Action Indicator (Opcode 1) of the MNA Sub-Stack as defined in RFC
   9994.  In addition to addressing the protocol requirements for
   applying PBT-M, this document provides comprehensive operational,
   manageability, and security considerations.",https://datatracker.ietf.org/doc/draft-ietf-mpls-on-path-telemetry-flag/,2026-09-24,
draft-ietf-nfsv4-rfc8881bis-11,draft-ietf-nfsv4-rfc8881bis,11,new-draft,ignored_after_review,ignored_after_review,0,nfsv4,Network File System (NFS) Version 4 Minor Version 1 Protocol,"This document describes the Network File System (NFS) version 4 minor
   version 1, including features retained from the base protocol (NFS
   version 4 minor version 0, which is specified in RFC 7530) and
   protocol extensions made and part of Minor Version 1.  The later
   minor version has no dependencies on NFS version 4 minor version 0,
   and was, until recently, documented as a completely separate
   protocol.

   This document is part of a set of documents which collectively
   obsolete RFCs 8881 and 8434.  In addition to many corrections and
   clarifications, it will rely on NFSv4-wide documents to substantially
   revise the treatment of protocol extension, internationalization, and
   security, superseding the descriptions of those aspects of the
   protocol appearing in RFCs 5661 and 8881.",https://datatracker.ietf.org/doc/draft-ietf-nfsv4-rfc8881bis/,2026-09-24,
draft-ietf-nfsv4-uncacheable-files-16,draft-ietf-nfsv4-uncacheable-files,16,new-draft,ignored_after_review,ignored_after_review,0,nfsv4,Adding an Uncacheable File Data Attribute to NFSv4.2,"Network File System version 4.2 (NFSv4.2) clients commonly perform
   client-side caching of file data in order to improve performance.  On
   some systems, applications may influence client data caching
   behavior, but there is no standardized mechanism for a server or
   administrator to indicate that particular file data should not be
   cached by clients for reasons of performance or correctness.  This
   document introduces a new file data caching attribute for NFSv4.2.
   Files marked with this attribute are intended to be accessed with
   client-side caching of file data suppressed, in order to support
   workloads that require predictable data visibility.  This document
   extends NFSv4.2.",https://datatracker.ietf.org/doc/draft-ietf-nfsv4-uncacheable-files/,2026-09-24,
draft-ietf-nmop-network-incident-yang-17,draft-ietf-nmop-network-incident-yang,17,new-draft,adjacent_watchlist,adjacent_watchlist,3,nmop,A YANG Data Model for Network Incident Management,"This document defines a YANG data model for the network incident
   lifecycle management.  This YANG module provides a standard way to
   report, diagnose, and help reduce troubleshooting tickets and resolve
   network incidents for the sake of network service health and probable
   root cause analysis.",https://datatracker.ietf.org/doc/draft-ietf-nmop-network-incident-yang/,2026-09-24,
draft-ietf-openpgp-external-secrets-00,draft-ietf-openpgp-external-secrets,0,new-draft,ignored_after_review,ignored_after_review,0,openpgp,OpenPGP External Secret Keys,"This document defines a standard wire format for indicating that the
   secret component of an OpenPGP asymmetric key is stored externally,
   for example on a hardware device or other comparable subsystem.",https://datatracker.ietf.org/doc/draft-ietf-openpgp-external-secrets/,2026-09-24,
draft-ietf-openpgp-nist-bp-comp-05,draft-ietf-openpgp-nist-bp-comp,5,new-draft,ignored_after_review,ignored_after_review,0,openpgp,PQ/T Composite Schemes for OpenPGP using NIST and Brainpool Elliptic Curve Domain Parameters,"This document defines PQ/T (""post-quantum/traditional"") composite
   schemes based on ML-KEM and ML-DSA combined with ECDH and ECDSA
   algorithms using the NIST and Brainpool domain parameters for the
   OpenPGP protocol [RFC9580], and as such extends [RFC9980].",https://datatracker.ietf.org/doc/draft-ietf-openpgp-nist-bp-comp/,2026-09-24,
draft-ietf-opsawg-pcap-09,draft-ietf-opsawg-pcap,9,new-draft,ignored_after_review,ignored_after_review,0,opsawg,PCAP Capture File Format,"This document describes the format used by the libpcap library to
   record captured packets to a file.  Programs using the libpcap
   library to read and write those files, and thus reading and writing
   files in that format, include tcpdump.",https://datatracker.ietf.org/doc/draft-ietf-opsawg-pcap/,2026-09-24,
draft-ietf-opsawg-pcapng-06,draft-ietf-opsawg-pcapng,6,new-draft,ignored_after_review,ignored_after_review,0,opsawg,PCAP Now Generic (pcapng) Capture File Format,"This document describes a format to record captured packets to a
   file.  This format is extensible; Wireshark can currently read and
   write it, and libpcap can currently read some pcapng files.",https://datatracker.ietf.org/doc/draft-ietf-opsawg-pcapng/,2026-09-24,
draft-ietf-opsawg-rfc5706bis-08,draft-ietf-opsawg-rfc5706bis,8,new-draft,ignored_after_review,ignored_after_review,0,opsawg,Guidelines for Considering Operations and Management in IETF Specifications,"New Protocols and Protocol Extensions are best designed with due
   consideration of the functionality needed to operate and manage them.
   Retrofitting operations and management considerations is suboptimal.
   The purpose of this document is to provide guidance to authors and
   reviewers on what operational and management aspects should be
   addressed when writing documents in the IETF Stream that document a
   specification for New Protocols or Protocol Extensions or describe
   their use.

   This document obsoletes RFC 5706, replacing it completely and
   updating it with new operational and management techniques and
   mechanisms.  It also updates RFC 2360 to obsolete mandatory MIB
   creation.  Finally, it introduces a requirement to include an
   ""Operational Considerations"" section in new RFCs in the IETF Stream
   that define New Protocols or Protocol Extensions or describe their
   use (including relevant YANG Models), while providing an escape
   clause if no new considerations are identified.",https://datatracker.ietf.org/doc/draft-ietf-opsawg-rfc5706bis/,2026-09-24,
draft-ietf-pce-entropy-label-position-06,draft-ietf-pce-entropy-label-position,6,new-draft,ignored_after_review,ignored_after_review,0,pce,Path Computation Element Communication Protocol (PCEP) Extension for SR-MPLS Entropy Label Positions,"The Entropy label (EL) can be used in the SR-MPLS data plane to
   improve load-balancing and multiple Entropy Label Indicator (ELI)/EL
   pairs may be inserted in the SR-MPLS label stack as per RFC8662.

   This document defines a set of extensions for Path Computation
   Element Communication Protocol (PCEP) to configure where in the label
   stack the ELI/EL pairs should be inserted in SR-MPLS network - the
   Entropy Label Positions (ELP).",https://datatracker.ietf.org/doc/draft-ietf-pce-entropy-label-position/,2026-09-24,
draft-ietf-pce-pcep-ls-optical-00,draft-ietf-pce-pcep-ls-optical,0,new-draft,ignored_after_review,ignored_after_review,0,pce,PCEP Extensions for Distribution of Link-State and TE Information for Optical Networks,"In order to compute and provide optimal paths, Path Computation
   Elements (PCEs) require an accurate and timely Traffic Engineering
   Database (TED).  This Link State and TE information has previously
   been obtained from a link state routing protocol that supports
   traffic engineering extensions.

   Link-State (LS) and Traffic Engineering (TE) information can also be
   carried in the Path Computation Element Communication Protocol (PCEP)
   using experimental exensions to PCEP known as Link-State PCEP (PCEP-
   LS).  This document provides further experimental extensions to
   collect Link-State and TE information for optical networks.",https://datatracker.ietf.org/doc/draft-ietf-pce-pcep-ls-optical/,2026-09-24,
draft-ietf-pim-ipv6-zeroconf-assignment-12,draft-ietf-pim-ipv6-zeroconf-assignment,12,new-draft,ignored_after_review,ignored_after_review,0,pim,Zero-Configuration Assignment of IPv6 Multicast Addresses Using mDNS,"This document describes a zero-configuration protocol for dynamically
   assigning IPv6 multicast addresses that are unique at the link-layer.
   Applications randomly assign multicast group IDs from a specified
   range and prevent collisions by using Multicast DNS (mDNS) to publish
   resource records under a new ""eth-addr.arpa"" domain.  This protocol
   satisfies all of the criteria listed in RFC 10019.",https://datatracker.ietf.org/doc/draft-ietf-pim-ipv6-zeroconf-assignment/,2026-09-24,
draft-ietf-plants-merkle-tree-certs-06,draft-ietf-plants-merkle-tree-certs,6,new-draft,monitor,trust_infrastructure,4,plants,Merkle Tree Certificates,"This document describes Merkle Tree certificates, a new form of X.509
   certificates which integrate public logging of the certificate, in
   the style of Certificate Transparency.  The integrated design reduces
   logging overhead in the face of both shorter-lived certificates and
   large post-quantum signature algorithms, while still achieving
   comparable security properties to existing X.509 constructions and
   Certificate Transparency.  Merkle Tree certificates additionally
   admit an optional size optimization that avoids signatures
   altogether, at the cost of only applying to up-to-date relying
   parties and older certificates.",https://datatracker.ietf.org/doc/draft-ietf-plants-merkle-tree-certs/,2026-09-24,
draft-ietf-radext-connectinfo-00,draft-ietf-radext-connectinfo,0,new-draft,ignored_after_review,ignored_after_review,0,radext,A syntax for the RADIUS Connect-Info attribute used in Wi-Fi networks,"This document describes a syntax for the Connect-Info attribute used
   with the RADIUS protocol, enabling RADIUS clients to provide RADIUS
   servers information pertaining to a user's connection with an IEEE
   802.11 wireless network.",https://datatracker.ietf.org/doc/draft-ietf-radext-connectinfo/,2026-09-24,
draft-ietf-radext-epcs-00,draft-ietf-radext-epcs,0,new-draft,adjacent_watchlist,authorization,3,radext,RADIUS attributes for National Security and Emergency Preparedness Service,"This document describes RADIUS attributes for supporting
   authorization of Emergency Preparedness Communication Service (EPCS),
   enabling authorized users to benefit from preferential access to Wi-
   Fi network resources during congestion.",https://datatracker.ietf.org/doc/draft-ietf-radext-epcs/,2026-09-24,
draft-ietf-rats-endorsements-11,draft-ietf-rats-endorsements,11,new-draft,read_now,trust_infrastructure,9,rats,RATS Endorsements,"In the IETF Remote Attestation Procedures (RATS) architecture, a
   Verifier accepts Evidence and uses Appraisal Policy for Evidence,
   typically with additional input from Endorsements and Reference
   Values, to generate Attestation Results in formats that are useful
   for Relying Parties.  This document illustrates the purpose and role
   of Endorsements and discusses some considerations in the choice of
   message format for Endorsements in the scope of the RATS
   architecture.

   This document does not aim to define a conceptual message format for
   Endorsements and Reference Values.  Instead, it extends RFC9334 to
   provide further details on Reference Values and Endorsements, as
   these topics were outside the scope of the RATS charter when RFC9334
   was developed.",https://datatracker.ietf.org/doc/draft-ietf-rats-endorsements/,2026-09-24,
draft-ietf-regext-balance-03,draft-ietf-regext-balance,3,new-draft,ignored_after_review,ignored_after_review,0,regext,Balance Mapping for the Extensible Provisioning Protocol (EPP),"This document describes an Extensible Provisioning Protocol (EPP)
   mapping for retrieving the client balance and other financial
   information.",https://datatracker.ietf.org/doc/draft-ietf-regext-balance/,2026-09-24,
draft-ietf-scitt-receipts-ccf-profile-05,draft-ietf-scitt-receipts-ccf-profile,5,new-draft,read_now,verifiable_claims,8,scitt,CCF Profile for COSE Receipts,"This document defines a new verifiable data structure (VDS) type for
   COSE Receipts and the associated inclusion and consistency proofs,
   specifically designed for append-only logs produced by the
   Confidential Consortium Framework (CCF) to provide stronger tamper-
   evidence guarantees.",https://datatracker.ietf.org/doc/draft-ietf-scitt-receipts-ccf-profile/,2026-09-24,
draft-ietf-spring-stamp-srpm-mpls-08,draft-ietf-spring-stamp-srpm-mpls,8,new-draft,ignored_after_review,ignored_after_review,0,spring,Performance Measurement Using Simple Two-Way Active Measurement Protocol (STAMP) for Segment Routing over the MPLS Data Plane,"Segment Routing (SR) can be used to steer packets through a network
   employing source routing.  SR can be applied to both MPLS (SR-MPLS)
   and IPv6 (SRv6) data planes.  This document describes the procedures
   for performance measurement in SR-MPLS networks using the Simple Two-
   Way Active Measurement Protocol (STAMP), as specified in RFC 8762,
   along with its optional extensions specified in RFC 8972 and further
   augmented in RFC 9503.  The procedures described in this document are
   used for SR-MPLS paths (including Segment Lists of SR-MPLS Policies,
   SR-MPLS IGP best paths, and SR-MPLS IGP Flexible Algorithm (Flex-
   Algo) paths), as well as Layer-3 and Layer-2 services carried over
   the SR-MPLS paths.",https://datatracker.ietf.org/doc/draft-ietf-spring-stamp-srpm-mpls/,2026-09-24,
